"nm_street"
NULL
"Prospect Park West"
"Caney Lane"
"Christopher Street"
"East Lake Drive"
"Pratt Avenue"
"Seaview Avenue"
"Southern Parkway"
"Sixth Avenue"
"College Avenue"
"Pineapple Street"
"Tryon Avenue"
"Cross Bay Parkway"
"Waldron Street"
"East 52 Street"
"East 175 Street"
"Curtis Street"
"Lucas Street"
"Beach 65 Street"
"Bedford Avenue"
"Bay 16 Street"
"Manida Street"
"Selfridge Street"
"West 114 Street"
"11 Street"
"Louis Place"
"Marion Avenue"
"44 Drive"
"Eames Place"
"Ebony Court"
"Marine Parkway"
"Mexico Street"
"Wilsonview Place"
"Marginal Street"
"Brevoort Place"
"Clinton Place"
"Vannest Avenue"
"Bills Place"
"West 116 Street"
"Haviland Avenue"
"Merriam Avenue"
"Beach 54  Street"
"Beach 56 Place"
"Chelsea Road"
"77 Place"
"Montrose Avenue"
"Forbell Street"
"Deerfield Road"
"132 Street"
"Lamberts Lane"
"Avenue J"
"Pierce Avenue"
"East 57 Street"
"Moultrie Street"
"Lincoln Avenue"
"West Bedford Park Boulevard"
"Trinity Avenue"
"East 29 Street"
"Radcliff Avenue"
"West Alley Road"
"Palmer Avenue"
"Boody Street"
"W 42 Street"
"Broad Street"
"Comstock Avenue"
"Carter Avenue"
"Parkside Avenue"
"223 Place"
"Meadow Drive"
"Lexington Avenue"
"Hungry Harbor Road"
"Martha Avenue"
"East 135 Street"
"Beach 12 Street"
"Gipson Street"
"Honeywell Street"
"Lorillard Place"
"Ludlum Avenue"
"63 Street"
"West 21 Street"
"Newport Street"
"Central Road"
"East 102 Street"
"Starr Street"
"136 Avenue"
"Pond Place"
"Samuel Dickstein Plaza"
"Bogert Avenue"
"Murray Street"
"West 29 Street"
"East 61 Street"
"Astor Place"
"Calamus Avenue"
"Christie Avenue"
"Clifton Avenue"
"54 Street"
"Beach 40 Street"
"East 211 Street"
"West 33 Street"
"East 171 Street"
"Ackerman Street"
"Gleane Street"
"Beach 81 Street"
"112 Place"
"Andrews Street"
"Horatio Parkway"
"Langdale Street"
"Folin Street"
"Claflin Avenue"
"44 Street"
"Georgia Avenue"
"Benham Street"
"Manor Road"
"West 204 Street"
"Dunkirk Drive"
"133 Avenue"
"43 Road"
"East 7 Street"
"51 Street"
"Village Road North"
"East 63 Street"
"Long Island Expressway"
"63 Avenue"
"G.C.P. / Laguardia (Cdr)"
"170 Street"
"Church Street"
"Brighton 12 Street"
"Amador Street"
"Avenue U"
"Xenia Street"
"St. James Place"
"141 Avenue"
"Mangin Street"
"East 89 Street"
"Irwin Avenue"
"East 191 Street"
"Oakley Place"
"Little Neck Parkway"
"16 Street"
"Utica Avenue"
"West Mosholu Parkway North"
"Murdock Court"
"Brown Place"
"West 203 Street"
"Seeley Street"
"Crest Road"
"East 122 Street"
"Wood Street"
"Wilson Street"
"Seymour Avenue"
"Willett Avenue"
"Seigel Street"
"West 107 Street"
"University Place"
"Pitkin Avenue"
"Sutton Place"
"North 6Th Street"
"60 Av"
"West 66 Street"
"76 Road"
"Bancroft Avenue"
"Dunkirk Street"
"Rice Avenue"
"Caldwell Avenue"
"East 153 Street"
"Carmine Street"
"East 214 Street"
"64 Street"
"Drake Street"
"Beach 80 Street"
"Rome Avenue"
"Bruckner Boulevard"
"Kingsbridge Terrace"
"Bentley Street"
"West 182 Street"
"Stephens Court"
"West 220 Street"
"Kenmare Street"
"West 142 Street"
"Hale Avenue"
"72 Place"
"123 Avenue"
"Spratt Avenue"
"West 149 Street"
"60 Place"
"Brighton 8 Street"
"101 Street"
"Winfield Avenue"
"West 91 Street"
"Central Park North"
"Hunt Avenue"
"Ellis Avenue"
"Pilling Street"
"Rogers Avenue"
"Dyer Avenue"
"212 Place"
"Lawrence Avenue"
"209 Street"
"Atlantic Avenue"
"Van Courtlandt Park South"
"Remsen Street"
"Huxley Street"
"West 133 Street"
"West 239 Street"
"Crosby Avenue"
"41 Drive"
"69 Road"
"Conselyea Street"
"Clarkson Street"
"Boscombe Avenue"
"West 69 Street"
"Paulding Avenue"
"24 Street"
"East 237 Street"
"Memphis Avenue"
"West 179 Street"
"Riverside Dr"
"Avon Street"
"Austin Place"
"Albany Street"
"Parkville Avenue"
"East 207 Street"
"South Oxford Street"
"Beach 9 Street"
"72 Drive"
"Mohegan Avenue"
"Little West 12 Street"
"Putnam Street"
"Ogden Avenue"
"Courtlandt Avenue"
"Archer Ave"
"147 Drive"
"Surf Avenue"
"Hering Avenue"
"St Marks Place"
"Schroeders Avenue"
"Lake Avenue"
"Astoria Blvd"
"Nautilus Avenue"
"West 65 Street"
"West 94 Street"
"Rossville Avenue"
"West 39 Street"
"Foster Road"
"Columbus Avenue"
"Farmers Boulevard"
"West 17 Road"
"East 166 Street"
"Kimball Street"
"Newbold Avenue"
"Reade Street"
"98 Avenue"
"Delevan Street"
"East 243 Street"
"East 100 Street"
"Couch Place"
"Nevins Street"
"14 Road"
"West 9 Street"
"Gouverneur Street"
"Dillon Street"
"102 Avenue"
"East 109 Street"
"Third Avenue And East 14Th Stree"
"Quarry Road"
"68 Street"
"Little Nassau Street"
"Purdy Street"
"78 Avenue"
"Aaron Lane"
"West 236 Street"
"Washington Square South"
"Adam Clayton Powell Blvd"
"Highland Boulevard"
"Mosholu Parkway North"
"Dekalb Avenue"
"Nagle Avenue"
"221 Place"
"North Railroad Avenue"
"Summerfield Street"
"Madison Avenue"
"West 85 Street"
"Barkley Avenue"
"145 Drive"
"130 Road"
"Ramapo Avenue"
"Rohr Place"
"West 163 Street"
"120 Avenue"
"Bolivar Street"
"236 Street"
"West 42 Street"
"Avenue I"
"Sheffield Avenue"
"Vermilyea Avenue"
"Newkirk Avenue"
"Reservoir Place"
"137 Street"
"East 119 Street"
"Suffolk Avenue"
"Alexander Hamilton Bridge"
"Queens Midtown Tunnel"
"Little Clove Road"
"52 Street"
"Saint Nicholas Place"
"129 Street"
"Somers Street"
"Flatbush Avenue"
"St.Marks Avenue"
"Schenck Street"
"128 Avenue"
"Greene Street"
"Beach 31 Street"
"Rockaway Pkwy"
"Calloway Street"
"Lawton Street"
"Vanderbilt Avenue"
"Coleridge Street"
"46 Avenue"
"Rochester Avenue"
"Kingsborough 6 Walk"
"Baruch Drive"
"Merry Avenue"
"Foothill Avenue"
"Eastern Pkwy"
"116 Street"
"Alabama Avenue"
"East 30 Street"
"Strang Avenue"
"Mcgraw Avenue"
"Mitchell Place"
"Reservoir Oval East"
"5 Street"
"Kissena Boulevard"
"Burgher Avenue"
"Randalls Island"
"Queens Boulevard"
"Debevoise Street"
"Kew Forest Lane"
"East 27 Street"
"Albany Avenue"
"Bay 31 Street"
"West 181 Street"
"West 157 Street"
"Ampere Avenue"
"Maurice Ave"
"103 Avenue"
"Simonson Avenue"
"Wayne Avenue"
"140 Avenue"
"Davis Avenue"
"Jackie Robinson Pkwy"
"Ferndale Avenue"
"Bogart Avenue"
"West 90 Street"
"Rockwell Place"
"Deisius Street"
"Franklin Street"
"Oak Street"
"Echo Place"
"East 14 Street"
"Malta Street"
"Main Street"
"Furman Avenue"
"Dawson Street"
"Daly Avenue"
"West 41 Street"
"Ellwell Crescent"
"Sampson Avenue"
"Hugh Grant Circle"
"Beekman Avenue"
"Centreville Avenue"
"Borden Avenue"
"Cadman Plaza East"
"East 106 Street"
"Bay 32 Street"
"West 147 Street"
"East 104 Street"
"217 Lane"
"Bouck Avenue"
"Saint Nicholas Avenue"
"Dongan Hills Avenue"
"Lasalle Avenue"
"55 Street"
"Milford Drive"
"Schenectady Avenue"
"Borage Place"
"East Kingsbridge Road"
"West 73 Street"
"Independence Avenue"
"Catalpa Avenue"
"Delavall Avenue"
"Laurel Avenue"
"Taylor Street"
"West 215 Street"
"South Street"
"57 Avenue"
"West Tremont Avenue"
"Newel Street"
"Union Hall Street"
"Pople Avenue"
"Clintonville Street"
"West Burnside Avenue"
"Calhoun Avenue"
"Peter Cooper Road"
"134 Avenue"
"Weller Avenue"
"West 145 Street"
"Hollywood Avenue"
"West 28 Street"
"West 40 Street"
"Wooster Street"
"West 68 Street"
"87 Drive"
"Coleman Street"
"234 Street"
"4 Avenue"
"Powell Boulevard"
"Mercer Street"
"259 Street"
"Bedford Park Boulevard"
"Mathias Avenue"
"Royce Place"
"Williamsburg Street West"
"East 184 Street"
"Seton Place"
"Norman Avenue"
"Featherbed Lane"
"Boerum Street"
"Pierrepont Street"
"Central Avenue"
"Hillside Avenue"
"Sprague Avenue"
"Patterson Avenue"
"18 Avenue"
"West 120 Street"
"Beekman Street"
"Kinsella Street"
"Mcarthur Avenue"
"55 Avenue"
"Brighton 7 Street"
"Cross Bronx Expressway Extension"
"East 4 Street"
"Beach 85 Street"
"182 Street"
"Pershing Crescent"
"Hollis Hills Terrace"
"Tillary Street"
"Pennsylvania Plaza"
"Grant Circle"
"St Johns Place"
"Payson Avenue"
"Bay Ridge Avenue"
"10 Street"
"Bronx River Parkway"
"111 Avenue"
"Whitehall Street"
"Morningside Avenue"
"Rathbun Avenue"
"Bedell Lane"
"West 44 Street"
"46 Street"
"Elton Avenue"
"East 101 Street"
"Fleet Street"
"West 35 Street"
"Tunnel Exit St"
"124 Street"
"Beach 94 Street"
"Melrose Street"
"Waltham Street"
"Grafton Street"
"162 Street"
"223 Street"
"Kosciuszko Street"
"Astoria Boulevard North"
"86 Street"
"35Th Avenue"
"Shore Road Drive"
"Essex Drive"
"111 Street"
"Sable Avenue"
"Walker Street"
"Riverside Drive"
"Pelham Parkway"
"Saint Marks Place"
"58 Place"
"Queens Midtown Expressway"
"180 Street"
"150Th Street"
"Georgia Road"
"Brabant Street"
"Garrett Place"
"Palma Drive"
"Richards Street"
"Greenpoint Avenue"
"Avenue T"
"Flint Street"
"78 Road"
"Oceania Street"
"114 Place"
"Reeve Place"
"Fairview Avenue"
"Evergreen Avenue"
"118 Road"
"West 193 Street"
"Giles Place"
"7 Avenue"
"Vleigh Place"
"Weirfield Street"
"83 Street"
"Staff Street"
"Foster Ave"
"Hanson Place"
"Sherman Avenue"
"West 98 Street"
"Seguine Place"
"West 183 Street"
"161 Street"
"32 Street"
"Kermit Avenue"
"Hawtree Street"
"Review Avenue"
"129 Avenue"
"Hubbard Place"
"Whitlock Avenue"
"West Broadway"
"Transverse Road Number Two"
"Delancey Street"
"Home Street"
"53 Avenue"
"Canal Street"
"Edenwald Avenue"
"Commerce Avenue"
"17 Avenue"
"St Anns Ave"
"Conduit Avenue"
"119 Road"
"Park Avenue South"
"Hutchinson River Parkway"
"Continental Avenue"
"Cardinal Spellman Place"
"Vyse Avenue"
"Melrose Avenue"
"East Bedford Park Boulevard"
"Scholes Street"
"Sheridan Boulevard"
"Western Avenue"
"Rodman Place"
"Windsor Road"
"Antin Place"
"Grosvenor Road"
"Nassau Boulevard"
"Hoyt Avenue South"
"Eagle Avenue"
"73 Street"
"Colonial Avenue"
"Gardner Avenue"
"Cebra Avenue"
"Midwood Street"
"Old Farmers Lane"
"Braddock Avenue"
"77 Road"
"Colden Street"
"East 201 Street"
"West 156 Street"
"South End Avenue"
"Haring Street"
"Marcy Avenue"
"63 Road"
"62 Road"
"Jewel Street"
"East New York Avenue"
"Castle Hill Avenue"
"East 9 Street"
"Henry Hudson Parkway"
"150 Road"
"114 Road"
"Varick Avenue"
"Regis Drive"
"Waterside Plaza"
"Avenue P"
"Liberty Avenue"
"Blondell Avenue"
"Parkinson Avenue"
"Brookhaven Avenue"
"Beach 34 Street"
"104 Avenue"
"East 188 Street"
"West 109 Street"
"Jerome Ave"
"Wright Street"
"Rock Street"
"Woodhaven Boulevard"
"Lewis Avenue"
"Hoyt Avenue North"
"131 Avenue"
"West 43 Street"
"Regina Avenue"
"Sagamore Street"
"Hett Avenue"
"West 170 Street"
"97 Place"
"Hillbrook Drive"
"Haven Avenue"
"Junius Street"
"Hoyt Street"
"171 Street"
"New Utrecht Avenue"
"West 228 Street"
"56 Drive"
"97 Avenue"
"Wanamaker Place"
"Arlo Road"
"Sanford Avenue"
"Brighton Avenue"
"Chisholm Street"
"Seguine Avenue"
"Rumpler Court"
"Old Fulton Street"
"East 173 Street"
"85 Avenue"
"South 5 Place"
"Kings Plaza"
"West 112 Street"
"Nichols Avenue"
"L.I.E / G.C.P (Cdr)"
"Clay Avenue"
"Elton Street"
"Kenilworth Place"
"Colfax Street"
"Poillon Avenue"
"126 Street"
"106 Avenue"
"Avenue Of The Americas"
"East 187 Street"
"Hurlbert Street"
"Clarendon Road"
"Middagh Street"
"Morris Street"
"Crotona Park North"
"Smith Place"
"Van Sicklen Street"
"45 Road"
"114 Terrace"
"63 Drive"
"Barbey Street"
"East 229 Street"
"Peck Avenue"
"East Bay Avenue"
"Prospect Park Southwest"
"West 64 Street"
"Benson St"
"Rockaway Parkway"
"Cabrini Boulevard"
"Willis Avenue Bridge Approach"
"East 47 Street"
"Vespa Avenue"
"Stratford Road"
"Williamson Avenue"
"Bridgewater Street"
"Dyckman Street"
"Pugsley Avenue"
"Platinum Avenue"
"East 23 Street"
"Harlem River Drive"
"Meyer Avenue"
"Poly Place"
"Lincoln Road"
"Beach 134 Street"
"Roberts Avenue"
"Beach 129 Street"
"Greene Avenue"
"West 54 Street"
"Bruckner Expressway Ramp"
"Neill Avenue"
"Si Expy West Ex Ramp"
"Glenwood Road"
"244 Street"
"Covert Street"
"Judge Street"
"Beach 66 Street"
"Beach 104 Street"
"West 76 Street"
"Thayer Street"
"West 143 Street"
"Penelope Avenue"
"Markwood Road"
"Summit Avenue"
"Perry Avenue"
"Tynan Street"
"Dunton Street"
"Fahy Avenue"
"Beaver Street"
"Park Street"
"West 261 Street"
"Puritan Avenue"
"East 212 Street"
"34 Road"
"Beach 126 Street"
"69 Avenue"
"Reid Avenue"
"John Street"
"Clawson Street"
"Van Cortlandt Park South"
"265 Street"
"James Street"
"Winthrop Street"
"Arden Street"
"Beach 54 Street"
"Euclid Avenue"
"Schaefer Street"
"Leonard Street"
"Nicholas Avenue"
"Pulaski Bridge"
"Mcdonald Street"
"Wilcox Street"
"West 141 Street"
"Thompson Street"
"West 188 Street"
"West Avenue"
"Bowne Street"
"Oliver Street"
"228 Street"
"64 Lane"
"Major Avenue"
"Post Avenue"
"East 105 Street"
"Carpenter Avenue"
"East 241 Street"
"78 Street"
"92 Avenue"
"East 144 Street"
"Schoharie Street"
"Tunnel Exit Street"
"West 111"
"Frisby Avenue"
"Transverse Road Number Three"
"Pinson Street"
"Williams Avenue"
"Bates Road"
"East 177 Street"
"Sloan Street"
"Beach Avenue"
"Bailey Place"
"East 169 Street"
"Battery Road"
"Garnet Street"
"Liberty Street"
"Bloomingdale Road"
"Watchogue Road"
"89 Street"
"West 195 Street"
"East 139 Street"
"East 79 Street"
"207 Street"
"Paerdegat 13 Street"
"Erskine Place"
"203 Street"
"Queensboro Bridge Lower"
"Coolidge Avenue"
"Montreal Avenue"
"Willis Avenue"
"93 Street"
"91 Street"
"East 77 Street"
"Saint Pauls Place"
"Thieriot Avenue"
"Webster Avenue"
"West 235 Street"
"Luquer Street"
"Fresh Pond Road"
"Brooklyn Bridge"
"12 Road"
"Brookdale Plaza"
"Sterling Street"
"Campbell Avenue"
"Jefferson Street"
"Cromwell Avenue"
"Stickball Blvd"
"Legion Street"
"Fountain Avenue"
"Kenilworth Drive"
"Avenue K"
"South Portland Avenue"
"West 144 Street"
"Baron Boulevard"
"Anderson Street"
"Park Drive"
"Arnold Avenue"
"Shore Front Parkway"
"Hill Street"
"Ithaca Street"
"Gateway Drive"
"Juniper Boulevard North"
"East 219 Street"
"Macombs Road"
"55 Drive"
"30 Road"
"Starr Avenue"
"Vancortlandt Park East"
"Wakeman Place"
"Cypress Hills Street"
"Savo Loop"
"Marcus Garvey Boulevard"
"Orange Avenue"
"30 Place"
"184 Place"
"Fort Place"
"143 Road"
"Elm Avenue"
"235 Court"
"165 Street"
"Beach 22 Street"
"157 Street"
"Graham Avenue"
"16 Avenue"
"168 Street"
"Wilkens Avenue"
"Gun Hill Road"
"East 227 Street"
"Thames Street"
"Gerard Avenue"
"Armstrong Avenue"
"Montgomery Avenue"
"Pidgeon Meadow Road"
"Bardwell Avenue"
"East 108 Street"
"63 Place"
"Quinn Street"
"Central Park South"
"Hemlock Street"
"Juniper Valley Road"
"Erskine Street"
"Logan Street"
"Grand Army Plaza"
"Greystone Avenue"
"Bartlett Street"
"Syringa Place"
"206 Street"
"Edgecombe Avenue"
"Pulaski Street"
"East 189 Street"
"Lander Street"
"Concourse Village East"
"Linden Avenue"
"North Henry Street"
"Avenue W"
"127 Street"
"Whitewood Avenue"
"Landing Road"
"East 103 Street"
"Esplanade"
"Clearview Expressway"
"East 71 Street"
"Totten Street"
"77 Street"
"Bedford Street"
"West 105 Street"
"East 113 Street"
"Regent Place"
"Centre Street"
"Britton Avenue"
"East 31 Street"
"Beechwood Place"
"Sandford Street"
"White Street"
"Driggs Street"
"151 Avenue"
"31 Avenue"
"West 153 Street"
"Bergen Avenue"
"Depot Place"
"Hook Creek Boulevard"
"Harper Avenue"
"Thomson Avenue"
"Cannon Place"
"Jerome Avenue"
"Hicksville Road"
"East 36 Street"
"Ely Avenue"
"Pleasant Avenue"
"Bergen Street"
"Carver Loop"
"Fairway Lane"
"122 Street"
"Arlington Terrace"
"West 206 Street"
"27 Street"
"Barclay Avenue"
"Sand Lane"
"Eastern Parkway"
"Eunice Place"
"Concord Street"
"Baxter Street"
"Swinton Avenue"
"Brush Avenue"
"Fingerboard Road"
"108 Avenue"
"245 Place"
"West 192 Street"
"47 Street"
"Neilson Street"
"East 3 Street"
"Aubrey Avenue"
"Reeder Street"
"Lorimer Street"
"Anthony Avenue"
"East Burnside Avenue"
"New England Thruway Ramp"
"Curzon Road"
"North 8 Street"
"Occident Avenue"
"Van Wyck Expwy"
"30 Street"
"Alderton Street"
"Van Siderin Avenue"
"Beach 30 Street"
"Quince Avenue"
"164 Avenue"
"Hutchinson River Parkway East"
"Noel Road"
"93 Avenue"
"Seagate Avenue"
"Fillmore Avenue"
"West 52 Street"
"Vanname Avenue"
"Newport Avenue"
"Veterans Road East"
"Brigham Street"
"65 Drive"
"East 123 Street"
"Eggert Place"
"137 Road"
"Willow Road East"
"Buhre Avenue"
"West 134 Street"
"Ledyard Place"
"North Portland Avenue"
"Cooper Street"
"East 168 Street"
"Caswell Avenue"
"Grassmere Terrace"
"W 45 Street"
"Bayswater Avenue"
"Newburg Street"
"Thatford Avenue"
"Mangin Avenue"
"Boynton Avenue"
"Glenmore Avenue"
"Steenwick Avenue"
"Hampton Avenue"
"Ocean Avenue"
"Kingsland Avenue"
"Gordon Street"
"196 Street"
"45 Street"
"North 5Th Street"
"Androvette Avenue"
"149 Place"
"Dickinson Avenue"
"Gurley Avenue"
"Stryker Street"
"Loring Place South"
"Saint Lawrence Avenue"
"Linden Blvd"
"Ericson Place"
"150 Avenue"
"Bowen Street"
"Cypress Avenue"
"Bard Avenue"
"Tompkins Place"
"Cortelyou Road"
"Cross Island Parkway"
"Locust Street"
"Jersey Street"
"Beach 121 Street"
"East 53 Street"
"Verrazano Bridge"
"131 Street"
"West 172 Street"
"Furmanville Avenue"
"Emerson Place"
"Beach 47 Street"
"Triborough Bridge"
"West 80 Street"
"56 Road"
"University Avenue"
"Endeavor Place"
"Sumpter Street"
"Beach 149 Street"
"246 Street"
"Fordham Road"
"East 70 Street"
"Brielle Avenue"
"145 Road"
"56 Avenue"
"139 Avenue"
"Poly Pl"
"Guernsey Street"
"State Street"
"George Street"
"Van Cortlandt Park S"
"60 Avenue"
"Sheridan Avenue"
"Crown Street"
"Cooper Avenue"
"Flushing Avenue"
"Lafontaine Avenue"
"73 Road"
"Mickle Avenue"
"Dearborn Court"
"Jewel Avenue"
"Dyre Avenue"
